CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  60       46     15          0          0  -1   4     0
  60       48     15          0          0   0   4     0
  60       50     15          0          0   0   5     0
  60       52     15          0          0  -1   3     0
  60       54     15          0          0  -1   2     0
  60       56     15          0          0  -2   3     0
  60       58     15          0          0  -2   5     0
  60       60     15          0          0  -1   6     2
  60       62     15          0          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  61        0     16          0          0   5  -3     0
  61        2     16          0          0   4  -2     0
  61        4     16          0          0   4  -3     0
  61        6     16          0          0   6  -4     0
  61        8     16          0          0   3  -3     0
  61       10     16          0          0   6  -5     2
  61       12     16          0          0   5  -4     0
  61       14     16          0          0   2  -2     0
  61       16     16          0          0   3  -2     0
  61       18     16          0          0   2  -1     0
  61       20     16          0          0   3  -1     0
  61       22     16          0          0   2   0     0
  61       24     16          0          0   1   0     0
  61       26     16          0          0   1   1     4
  61       28     16          0          0   2   1     0
  61       30     16          0          0   2   2     0
  61       32     16          0          0   3   2     0
  61       34     16          0          0   3   1     0
  61       36     16          0          0   4   1     0
  61       38     16          0          0   4   0     0
  61       40     16          0          0   3   0     0
  61       42     16          0          0   4  -1     0
  61       44     16          0          0   3   3     0
  61       46     16          0          0   7  -4     3
  61       48     16          0          0   4   2     0
  61       50     16          0          0   5   1     2
  61       52     16          0          0   5   0     0
  61       54     16          0          0   5  -1     0
  61       56     16          0          0   6  -1     2
  61       58     16          0          0   6  -3     0
  61       60     16          0          0   5  -2     0
  61       62     16          0          0   6  -2     0
  62        0     16          0          0  -2   5     0
  62        2     16          0          0  -2   6     0
  62        4     16          0          0  -3   6     0
  62        6     16          0          0  -1   5     0
  62        8     16          0          0   0   5     0
  62       10     16          0          0  -1   6     2
  62       12     16          0          0   1   5     2
  62       14     16          0          0   0   4     0
  62       16     16          0          0  -1   4     0
  62       18     16          0          0   0   3     0
  62       20     16          0          0   3   4     3
  62       22     16          0          0   2   4     0
  62       24     16          0          0   1   4     0
  62       26     16          0          0   1   3     0
  62       28     16          0          0   2   3     0
  62       30     16          0          0   1   2     0
  62       32     16          0          0   0   2     0
  62       34     16          0          0   0   1     0
  62       36     16          0          0  -1   1     0
  62       38     16          0          0  -1   2     0
  62       40     16          0          0  -4   4     0
  62       42     16          0          0  -3   3     0
  62       44     16          0          0  -3   4     0
  62       46     16          0          0  -5   5     0
  62       48     16          0          0  -5   6     2
  62       50     16          0          0  -4   5     0
  62       52     16          0          0  -2   3     0
  62       54     16          0          0  -1   3     0
  62       56     16          0          0  -2   4     0
  62       58     16          0          0  -3   5     0
  62       60     16          0          0  -4   7     3
  62       62     16          0          0  -4   6     0
  63        0     16          0          0  -4   1     0
  63        2     16          0          0  -4   2     0
  63        4     16          0          0  -5   2     0
  63        6     16          0          0  -6   2     0
  63        8     16          0          0  -5   4     0
  63       10     16          0          0  -6   3     0
  63       12     16          0          0  -7   3     3
  63       14     16          0          0  -6   4     0
  63       16     16          0          0  -6   5     2
  63       18     16          0          0  -5   3     0
  63       20     16          0          0  -4   3     0
  63       22     16          0          0  -3   2     0
  63       24     16          0          0  -3   1     0
  63       26     16          0          0  -2   1     0
  63       28     16          0          0  -2   2     0
  63       30     16          0          0  -3   0     0
  63       32     16          0          0  -2  -1     0
  63       34     16          0          0  -2   0     0
  63       36     16          0          0   0   0     0
  63       38     16          0          0  -1   0     0
  63       40     16          0          0  -1  -1     0
  63       42     16          0          0  -2  -2     1
  63       44     16          0          0  -2  -2     4
  63       46     16          0          0  -3  -1     0
  63       48     16          0          0  -3  -2     0
  63       50     16          0          0  -4  -2     0
  63       52     16          0          0  -4  -1     2
  63       54     16          0          0  -5  -1     0
  63       56     16          0          0  -5   1     0
  63       58     16          0          0  -4   0     0
  63       60     16          0          0  -5   0     0
  63       62     16          0          0  -6   1     2
  64        0     16          0          0   2  -4     0
  64        2     16          0          0   1  -4     0
  64        4     16          0          0   2  -5     0
  64        6     16          0          0   0  -4     0
  64        8     16          0          0   3  -6     0
  64       10     16          0          0  -1  -3     0
  64       12     16          0          0  -1  -4     0
  64       14     16          0          0   4  -6     0
  64       16     16          0          0   4  -7     3
  64       18     16          0          0   2  -6     0
  64       20     16          0          0   1  -5     0
  64       22     16          0          0   1  -6     2
  64       24     16          0          0   0  -5     0
  64       26     16          0          0  -1  -5     2
  64       28     16          0          0  -2  -4     0
  64       30     16          0          0  -2  -3     0
  64       32     16          0          0  -3  -3     0
  64       34     16          0          0  -4  -3     3
  64       36     16          0          0   0  -1     0
  64       38     16          0          0   0  -2     0
  64       40     16          0          0  -1  -2     0
  64       42     16          0          0   0  -3     0
  64       44     16          0          0   1  -1     0
  64       46     16          0          0   3  -4     0
  64       48     16          0          0   4  -4     0
  64       50     16          0          0   5  -5     0
  64       52     16          0          0   2  -3     0
  64       54     16          0          0   1  -2     0
  64       56     16          0          0   1  -3     0
  64       58     16          0          0   3  -5     0
  64       60     16          0          0   5  -6     2
  64       62     16          0          0   4  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  65        0     17          0          0   2   3     0
  65        2     17          0          0   2   2     0
  65        4     17          0          0   1   3     0
  65        6     17          0          0   2   4     0
  65        8     17          0          0   0   3     0
  65       10     17          0          0   1   5     2
  65       12     17          0          0   1   4     0
  65       14     17          0          0   0   2     0
  65       16     17          0          0   1   2     0
  65       18     17          0          0   1   1     0
  65       20     17          0          0   2   1     0
  65       22     17          0          0   2   0     0
  65       24     17          0          0   1   0     0
  65       26     17          0          0   2  -1     4
  65       28     17          0          0   3  -1     0
  65       30     17          0          0   4  -2     0
  65       32     17          0          0   5  -2     0
  65       34     17          0          0   4  -1     0
  65       36     17          0          0   5  -1     0
  65       38     17          0          0   4   0     0
  65       40     17          0          0   3   0     0
  65       42     17          0          0   3   1     0
  65       44     17          0          0   6  -3     0
  65       46     17          0          0   3   4     3
  65       48     17          0          0   6  -2     0
  65       50     17          0          0   6  -1     2
  65       52     17          0          0   5   0     0
  65       54     17          0          0   4   1     0
  65       56     17          0          0   5   1     2
  65       58     17          0          0   3   3     0
  65       60     17          0          0   3   2     0
  65       62     17          0          0   4   2     0
  66        0     17          0          0   3  -5     0
  66        2     17          0          0   4  -6     0
  66        4     17          0          0   3  -6     0
  66        6     17          0          0   4  -5     0
  66        8     17          0          0   5  -5     0
  66       10     17          0          0   5  -6     2
  66       12     17          0          0   6  -5     2
  66       14     17          0          0   4  -4     0
  66       16     17          0          0   3  -4     0
  66       18     17          0          0   3  -3     0
  66       20     17          0          0   7  -4     3
  66       22     17          0          0   6  -4     0
  66       24     17          0          0   5  -4     0
  66       26     17          0          0   4  -3     0
  66       28     17          0          0   5  -3     0
  66       30     17          0          0   3  -2     0
  66       32     17          0          0   2  -2     0
  66       34     17          0          0   1  -1     0
  66       36     17          0          0   0  -1     0
  66       38     17          0          0   1  -2     0
  66       40     17          0          0   0  -4     0
  66       42     17          0          0   0  -3     0
  66       44     17          0          0   1  -4     0
  66       46     17          0          0   0  -5     0
  66       48     17          0          0   1  -6     2
  66       50     17          0          0   1  -5     0
  66       52     17          0          0   1  -3     0
  66       54     17          0          0   2  -3     0
  66       56     17          0          0   2  -4     0
  66       58     17          0          0   2  -5     0
  66       60     17          0          0   3  -7     3
  66       62     17          0          0   2  -6     0
  67        0     17          0          0  -3  -1     0
  67        2     17          0          0  -2  -2     0
  67        4     17          0          0  -3  -2     0
  67        6     17          0          0  -4  -2     0
  67        8     17          0          0  -1  -4     0
  67       10     17          0          0  -3  -3     0
  67       12     17          0          0  -4  -3     3
  67       14     17          0          0  -2  -4     0
  67       16     17          0          0  -1  -5     2
  67       18     17          0          0  -2  -3     0
  67       20     17          0          0  -1  -3     0
  67       22     17          0          0  -1  -2     0
  67       24     17          0          0  -2  -1     0
  67       26     17          0          0  -1  -1     0
  67       28     17          0          0   0  -2     0
  67       30     17          0          0  -3   0     0
  67       32     17          0          0  -3   1     0
  67       34     17          0          0  -2   0     0
  67       36     17          0          0   0   0     0
  67       38     17          0          0  -1   0     0
  67       40     17          0          0  -2   1     0
  67       42     17          0          0  -4   2     1
  67       44     17          0          0  -4   2     4
  67       46     17          0          0  -4   1     0
  67       48     17          0          0  -5   2     0
  67       50     17          0          0  -6   2     0
  67       52     17          0          0  -5   1     2
  67       54     17          0          0  -6   1     0
  67       56     17          0          0  -4  -1     0
  67       58     17          0          0  -4   0     0
  67       60     17          0          0  -5   0     0
  67       62     17          0          0  -5  -1     2
  68        0     17          0          0  -2   4     0
  68        2     17          0          0  -3   4     0
  68        4     17          0          0  -3   5     0
  68        6     17          0          0  -4   4     0
  68        8     17          0          0  -3   6     0
  68       10     17          0          0  -4   3     0
  68       12     17          0          0  -5   4     0
  68       14     17          0          0  -2   6     0
  68       16     17          0          0  -3   7     3
  68       18     17          0          0  -4   6     0
  68       20     17          0          0  -4   5     0
  68       22     17          0          0  -5   6     2
  68       24     17          0          0  -5   5     0
  68       26     17          0          0  -6   5     2
  68       28     17          0          0  -6   4     0
  68       30     17          0          0  -5   3     0
  68       32     17          0          0  -6   3     0
  68       34     17          0          0  -7   3     3
  68       36     17          0          0  -1   1     0
  68       38     17          0          0  -2   2     0
  68       40     17          0          0  -3   2     0
  68       42     17          0          0  -3   3     0
  68       44     17          0          0   0   1     0
  68       46     17          0          0  -1   4     0
  68       48     17          0          0   0   4     0
  68       50     17          0          0   0   5     0
  68       52     17          0          0  -1   3     0
  68       54     17          0          0  -1   2     0
  68       56     17          0          0  -2   3     0
  68       58     17          0          0  -2   5     0
  68       60     17          0          0  -1   6     2
  68       62     17          0          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  69        0     18          0          0   5  -3     0
  69        2     18          0          0   4  -2     0
  69        4     18          0          0   4  -3     0
  69        6     18          0          0   6  -4     0
  69        8     18          0          0   3  -3     0
  69       10     18          0          0   6  -5     2
  69       12     18          0          0   5  -4     0
  69       14     18          0          0   2  -2     0
  69       16     18          0          0   3  -2     0
  69       18     18          0          0   2  -1     0
  69       20     18          0          0   3  -1     0
  69       22     18          0          0   2   0     0
  69       24     18          0          0   1   0     0
  69       26     18          0          0   1   1     4
  69       28     18          0          0   2   1     0
  69       30     18          0          0   2   2     0
  69       32     18          0          0   3   2     0
  69       34     18          0          0   3   1     0
  69       36     18          0          0   4   1     0
  69       38     18          0          0   4   0     0
  69       40     18          0          0   3   0     0
  69       42     18          0          0   4  -1     0
  69       44     18          0          0   3   3     0
  69       46     18          0          0   7  -4     3
  69       48     18          0          0   4   2     0
  69       50     18          0          0   5   1     2
  69       52     18          0          0   5   0     0
  69       54     18          0          0   5  -1     0
  69       56     18          0          0   6  -1     2
  69       58     18          0          0   6  -3     0
  69       60     18          0          0   5  -2     0
  69       62     18          0          0   6  -2     0
  70        0     18          0          0  -2   5     0
  70        2     18          0          0  -2   6     0
  70        4     18          0          0  -3   6     0
  70        6     18          0          0  -1   5     0
  70        8     18          0          0   0   5     0
  70       10     18          0          0  -1   6     2
  70       12     18          0          0   1   5     2
  70       14     18          0          0   0   4     0
  70       16     18          0          0  -1   4     0
  70       18     18          0          0   0   3     0
  70       20     18          0          0   3   4     3
  70       22     18          0          0   2   4     0
  70       24     18          0          0   1   4     0
  70       26     18          0          0   1   3     0
  70       28     18          0          0   2   3     0
  70       30     18          0          0   1   2     0
  70       32     18          0          0   0   2     0
  70       34     18          0          0   0   1     0
  70       36     18          0          0  -1   1     0
  70       38     18          0          0  -1   2     0
  70       40     18          0          0  -4   4     0
  70       42     18          0          0  -3   3     0
  70       44     18          0          0  -3   4     0
  70       46     18          0          0  -5   5     0
  70       48     18          0          0  -5   6     2
  70       50     18          0          0  -4   5     0
  70       52     18          0          0  -2   3     0
  70       54     18          0          0  -1   3     0
  70       56     18          0          0  -2   4     0
  70       58     18          0          0  -3   5     0
  70       60     18          0          0  -4   7     3
  70       62     18          0          0  -4   6     0
  71        0     18          0          0  -4   1     0
  71        2     18          0          0  -4   2     0
  71        4     18          0          0  -5   2     0
  71        6     18          0          0  -6   2     0
  71        8     18          0          0  -5   4     0
  71       10     18          0          0  -6   3     0
  71       12     18          0          0  -7   3     3
  71       14     18          0          0  -6   4     0
  71       16     18          0          0  -6   5     2
  71       18     18          0          0  -5   3     0
  71       20     18          0          0  -4   3     0
  71       22     18          0          0  -3   2     0
  71       24     18          0          0  -3   1     0
  71       26     18          0          0  -2   1     0
  71       28     18          0          0  -2   2     0
  71       30     18          0          0  -3   0     0
  71       32     18          0          0  -2  -1     0
  71       34     18          0          0  -2   0     0
  71       36     18          0          0   0   0     0
  71       38     18          0          0  -1   0     0
  71       40     18          0          0  -1  -1     0
  71       42     18          0          0  -2  -2     1
  71       44     18          0          0  -2  -2     4
  71       46     18          0          0  -3  -1     0
  71       48     18          0          0  -3  -2     0
  71       50     18          0          0  -4  -2     0
  71       52     18          0          0  -4  -1     2
  71       54     18          0          0  -5  -1     0
  71       56     18          0          0  -5   1     0
  71       58     18          0          0  -4   0     0
  71       60     18          0          0  -5   0     0
  71       62     18          0          0  -6   1     2
  72        0     18          0          0   2  -4     0
  72        2     18          0          0   1  -4     0
  72        4     18          0          0   2  -5     0
  72        6     18          0          0   0  -4     0
  72        8     18          0          0   3  -6     0
  72       10     18          0          0  -1  -3     0
  72       12     18          0          0  -1  -4     0
  72       14     18          0          0   4  -6     0
  72       16     18          0          0   4  -7     3
  72       18     18          0          0   2  -6     0
  72       20     18          0          0   1  -5     0
  72       22     18          0          0   1  -6     2
  72       24     18          0          0   0  -5     0
  72       26     18          0          0  -1  -5     2
  72       28     18          0          0  -2  -4     0
  72       30     18          0          0  -2  -3     0
  72       32     18          0          0  -3  -3     0
  72       34     18          0          0  -4  -3     3
  72       36     18          0          0   0  -1     0
  72       38     18          0          0   0  -2     0
  72       40     18          0          0  -1  -2     0
  72       42     18          0          0   0  -3     0
  72       44     18          0          0   1  -1     0
  72       46     18          0          0   3  -4     0
  72       48     18          0          0   4  -4     0
  72       50     18          0          0   5  -5     0
  72       52     18          0          0   2  -3     0
  72       54     18          0          0   1  -2     0
  72       56     18          0          0   1  -3     0
  72       58     18          0          0   3  -5     0
  72       60     18          0          0   5  -6     2
  72       62     18          0          0   4  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  73        0     19          0          0   2   3     0
  73        2     19          0          0   2   2     0
  73        4     19          0          0   1   3     0
  73        6     19          0          0   2   4     0
  73        8     19          0          0   0   3     0
  73       10     19          0          0   1   5     2
  73       12     19          0          0   1   4     0
  73       14     19          0          0   0   2     0
  73       16     19          0          0   1   2     0
  73       18     19          0          0   1   1     0
  73       20     19          0          0   2   1     0
  73       22     19          0          0   2   0     0
  73       24     19          0          0   1   0     0
  73       26     19          0          0   2  -1     4
  73       28     19          0          0   3  -1     0
  73       30     19          0          0   4  -2     0
  73       32     19          0          0   5  -2     0
  73       34     19          0          0   4  -1     0
  73       36     19          0          0   5  -1     0
  73       38     19          0          0   4   0     0
  73       40     19          0          0   3   0     0
  73       42     19          0          0   3   1     0
  73       44     19          0          0   6  -3     0
  73       46     19          0          0   3   4     3
  73       48     19          0          0   6  -2     0
  73       50     19          0          0   6  -1     2
  73       52     19          0          0   5   0     0
  73       54     19          0          0   4   1     0
  73       56     19          0          0   5   1     2
  73       58     19          0          0   3   3     0
  73       60     19          0          0   3   2     0
  73       62     19          0          0   4   2     0
  74        0     19          0          0   3  -5     0
  74        2     19          0          0   4  -6     0
  74        4     19          0          0   3  -6     0
  74        6     19          0          0   4  -5     0
  74        8     19          0          0   5  -5     0
  74       10     19          0          0   5  -6     2
  74       12     19          0          0   6  -5     2
  74       14     19          0          0   4  -4     0
  74       16     19          0          0   3  -4     0
  74       18     19          0          0   3  -3     0
  74       20     19          0          0   7  -4     3
  74       22     19          0          0   6  -4     0
  74       24     19          0          0   5  -4     0
  74       26     19          0          0   4  -3     0
  74       28     19          0          0   5  -3     0
  74       30     19          0          0   3  -2     0
  74       32     19          0          0   2  -2     0
  74       34     19          0          0   1  -1     0
  74       36     19          0          0   0  -1     0
  74       38     19          0          0   1  -2     0
  74       40     19          0          0   0  -4     0
  74       42     19          0          0   0  -3     0
  74       44     19          0          0   1  -4     0
  74       46     19          0          0   0  -5     0
  74       48     19          0          0   1  -6     2
  74       50     19          0          0   1  -5     0
  74       52     19          0          0   1  -3     0
  74       54     19          0          0   2  -3     0
  74       56     19          0          0   2  -4     0
  74       58     19          0          0   2  -5     0
  74       60     19          0          0   3  -7     3
  74       62     19          0          0   2  -6     0
  75        0     19          0          0  -3  -1     0
  75        2     19          0          0  -2  -2     0
  75        4     19          0          0  -3  -2     0
  75        6     19          0          0  -4  -2     0
  75        8     19          0          0  -1  -4     0
  75       10     19          0          0  -3  -3     0
  75       12     19          0          0  -4  -3     3
  75       14     19          0          0  -2  -4     0
  75       16     19          0          0  -1  -5     2
  75       18     19          0          0  -2  -3     0
  75       20     19          0          0  -1  -3     0
  75       22     19          0          0  -1  -2     0
  75       24     19          0          0  -2  -1     0
  75       26     19          0          0  -1  -1     0
  75       28     19          0          0   0  -2     0
  75       30     19          0          0  -3   0     0
  75       32     19          0          0  -3   1     0
  75       34     19          0          0  -2   0     0
  75       36     19          0          0   0   0     0
  75       38     19          0          0  -1   0     0
  75       40     19          0          0  -2   1     0
  75       42     19          0          0  -4   2     1
  75       44     19          0          0  -4   2     4
  75       46     19          0          0  -4   1     0
  75       48     19          0          0  -5   2     0
  75       50     19          0          0  -6   2     0
  75       52     19          0          0  -5   1     2
  75       54     19          0          0  -6   1     0
  75       56     19          0          0  -4  -1     0
  75       58     19          0          0  -4   0     0
  75       60     19          0          0  -5   0     0
  75       62     19          0          0  -5  -1     2
  76        0     19          0          0  -2   4     0
  76        2     19          0          0  -3   4     0
  76        4     19          0          0  -3   5     0
  76        6     19          0          0  -4   4     0
  76        8     19          0          0  -3   6     0
  76       10     19          0          0  -4   3     0
  76       12     19          0          0  -5   4     0
  76       14     19          0          0  -2   6     0
  76       16     19          0          0  -3   7     3
  76       18     19          0          0  -4   6     0
  76       20     19          0          0  -4   5     0
  76       22     19          0          0  -5   6     2
  76       24     19          0          0  -5   5     0
  76       26     19          0          0  -6   5     2
  76       28     19          0          0  -6   4     0
  76       30     19          0          0  -5   3     0
  76       32     19          0          0  -6   3     0
  76       34     19          0          0  -7   3     3
  76       36     19          0          0  -1   1     0
  76       38     19          0          0  -2   2     0
  76       40     19          0          0  -3   2     0
  76       42     19          0          0  -3   3     0
  76       44     19          0          0   0   1     0
  76       46     19          0          0  -1   4     0
  76       48     19          0          0   0   4     0
  76       50     19          0          0   0   5     0
  76       52     19          0          0  -1   3     0
  76       54     19          0          0  -1   2     0
  76       56     19          0          0  -2   3     0
  76       58     19          0          0  -2   5     0
  76       60     19          0          0  -1   6     2
  76       62     19          0          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  77        0     20          0          0   5  -3     0
  77        2     20          0          0   4  -2     0
  77        4     20          0          0   4  -3     0
  77        6     20          0          0   6  -4     0
  77        8     20          0          0   3  -3     0
  77       10     20          0          0   6  -5     2
  77       12     20          0          0   5  -4     0
  77       14     20          0          0   2  -2     0
  77       16     20          0          0   3  -2     0
  77       18     20          0          0   2  -1     0
  77       20     20          0          0   3  -1     0
  77       22     20          0          0   2   0     0
  77       24     20          0          0   1   0     0
  77       26     20          0          0   1   1     4
  77       28     20          0          0   2   1     0
  77       30     20          0          0   2   2     0
  77       32     20          0          0   3   2     0
  77       34     20          0          0   3   1     0
  77       36     20          0          0   4   1     0
  77       38     20          0          0   4   0     0
  77       40     20          0          0   3   0     0
  77       42     20          0          0   4  -1     0
  77       44     20          0          0   3   3     0
  77       46     20          0          0   7  -4     3
  77       48     20          0          0   4   2     0
  77       50     20          0          0   5   1     2
  77       52     20          0          0   5   0     0
  77       54     20          0          0   5  -1     0
  77       56     20          0          0   6  -1     2
  77       58     20          0          0   6  -3     0
  77       60     20          0          0   5  -2     0
  77       62     20          0          0   6  -2     0
  78        0     20          0          0  -2   5     0
  78        2     20          0          0  -2   6     0
  78        4     20          0          0  -3   6     0
  78        6     20          0          0  -1   5     0
  78        8     20          0          0   0   5     0
  78       10     20          0          0  -1   6     2
  78       12     20          0          0   1   5     2
  78       14     20          0          0   0   4     0
  78       16     20          0          0  -1   4     0
  78       18     20          0          0   0   3     0
  78       20     20          0          0   3   4     3
  78       22     20          0          0   2   4     0
  78       24     20          0          0   1   4     0
  78       26     20          0          0   1   3     0
  78       28     20          0          0   2   3     0
  78       30     20          0          0   1   2     0
  78       32     20          0          0   0   2     0
  78       34     20          0          0   0   1     0
  78       36     20          0          0  -1   1     0
  78       38     20          0          0  -1   2     0
  78       40     20          0          0  -4   4     0
  78       42     20          0          0  -3   3     0
  78       44     20          0          0  -3   4     0
  78       46     20          0          0  -5   5     0
  78       48     20          0          0  -5   6     2
  78       50     20          0          0  -4   5     0
  78       52     20          0          0  -2   3     0
  78       54     20          0          0  -1   3     0
  78       56     20          0          0  -2   4     0
  78       58     20          0          0  -3   5     0
  78       60     20          0          0  -4   7     3
  78       62     20          0          0  -4   6     0
  79        0     20          0          0  -4   1     0
  79        2     20          0          0  -4   2     0
  79        4     20          0          0  -5   2     0
  79        6     20          0          0  -6   2     0
  79        8     20          0          0  -5   4     0
  79       10     20          0          0  -6   3     0
  79       12     20          0          0  -7   3     3
  79       14     20          0          0  -6   4     0
  79       16     20          0          0  -6   5     2
  79       18     20          0          0  -5   3     0
  79       20     20          0          0  -4   3     0
  79       22     20          0          0  -3   2     0
  79       24     20          0          0  -3   1     0
  79       26     20          0          0  -2   1     0
  79       28     20          0          0  -2   2     0
  79       30     20          0          0  -3   0     0
  79       32     20          0          0  -2  -1     0
  79       34     20          0          0  -2   0     0
  79       36     20          0          0   0   0     0
  79       38     20          0          0  -1   0     0
  79       40     20          0          0  -1  -1     0
  79       42     20          0          0  -2  -2     1
  79       44     20          0          0  -2  -2     4
  79       46     20          0          0  -3  -1     0
  79       48     20          0          0  -3  -2     0
  79       50     20          0          0  -4  -2     0
  79       52     20          0          0  -4  -1     2
  79       54     20          0          0  -5  -1     0
  79       56     20          0          0  -5   1     0
  79       58     20          0          0  -4   0     0
  79       60     20          0          0  -5   0     0
  79       62     20          0          0  -6   1     2
  80        0     20          0          0   2  -4     0
  80        2     20          0          0   1  -4     0
  80        4     20          0          0   2  -5     0
  80        6     20          0          0   0  -4     0
  80        8     20          0          0   3  -6     0
  80       10     20          0          0  -1  -3     0
  80       12     20          0          0  -1  -4     0
  80       14     20          0          0   4  -6     0
  80       16     20          0          0   4  -7     3
  80       18     20          0          0   2  -6     0
  80       20     20          0          0   1  -5     0
  80       22     20          0          0   1  -6     2
  80       24     20          0          0   0  -5     0
  80       26     20          0          0  -1  -5     2
  80       28     20          0          0  -2  -4     0
  80       30     20          0          0  -2  -3     0
  80       32     20          0          0  -3  -3     0
  80       34     20          0          0  -4  -3     3
  80       36     20          0          0   0  -1     0
  80       38     20          0          0   0  -2     0
  80       40     20          0          0  -1  -2     0
  80       42     20          0          0   0  -3     0
  80       44     20          0          0   1  -1     0
  80       46     20          0          0   3  -4     0
  80       48     20          0          0   4  -4     0
  80       50     20          0          0   5  -5     0
  80       52     20          0          0   2  -3     0
  80       54     20          0          0   1  -2     0
  80       56     20          0          0   1  -3     0
  80       58     20          0          0   3  -5     0
  80       60     20          0          0   5  -6     2
  80       62     20          0          0   4  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  81        0     21          0          0   2   3     0
  81        2     21          0          0   2   2     0
  81        4     21          0          0   1   3     0
  81        6     21          0          0   2   4     0
  81        8     21          0          0   0   3     0
  81       10     21          0          0   1   5     2
  81       12     21          0          0   1   4     0
  81       14     21          0          0   0   2     0
  81       16     21          0          0   1   2     0
  81       18     21          0          0   1   1     0
  81       20     21          0          0   2   1     0
  81       22     21          0          0   2   0     0
  81       24     21          0          0   1   0     0
  81       26     21          0          0   2  -1     4
  81       28     21          0          0   3  -1     0
  81       30     21          0          0   4  -2     0
  81       32     21          0          0   5  -2     0
  81       34     21          0          0   4  -1     0
  81       36     21          0          0   5  -1     0
  81       38     21          0          0   4   0     0
  81       40     21          0          0   3   0     0
  81       42     21          0          0   3   1     0
  81       44     21          0          0   6  -3     0
  81       46     21          0          0   3   4     3
  81       48     21          0          0   6  -2     0
  81       50     21          0          0   6  -1     2
  81       52     21          0          0   5   0     0
  81       54     21          0          0   4   1     0
  81       56     21          0          0   5   1     2
  81       58     21          0          0   3   3     0
  81       60     21          0          0   3   2     0
  81       62     21          0          0   4   2     0
  82        0     21          0          0   3  -5     0
  82        2     21          0          0   4  -6     0
  82        4     21          0          0   3  -6     0
  82        6     21          0          0   4  -5     0
  82        8     21          0          0   5  -5     0
  82       10     21          0          0   5  -6     2
  82       12     21          0          0   6  -5     2
  82       14     21          0          0   4  -4     0
  82       16     21          0          0   3  -4     0
  82       18     21          0          0   3  -3     0
  82       20     21          0          0   7  -4     3
  82       22     21          0          0   6  -4     0
  82       24     21          0          0   5  -4     0
  82       26     21          0          0   4  -3     0
  82       28     21          0          0   5  -3     0
  82       30     21          0          0   3  -2     0
  82       32     21          0          0   2  -2     0
  82       34     21          0          0   1  -1     0
  82       36     21          0          0   0  -1     0
  82       38     21          0          0   1  -2     0
  82       40     21          0          0   0  -4     0
  82       42     21          0          0   0  -3     0
  82       44     21          0          0   1  -4     0
  82       46     21          0          0   0  -5     0
  82       48     21          0          0   1  -6     2
  82       50     21          0          0   1  -5     0
  82       52     21          0          0   1  -3     0
  82       54     21          0          0   2  -3     0
  82       56     21          0          0   2  -4     0
  82       58     21          0          0   2  -5     0
  82       60     21          0          0   3  -7     3
  82       62     21          0          0   2  -6     0
  83        0     21          0          0  -3  -1     0
  83        2     21          0          0  -2  -2     0
  83        4     21          0          0  -3  -2     0
  83        6     21          0          0  -4  -2     0
  83        8     21          0          0  -1  -4     0
  83       10     21          0          0  -3  -3     0
  83       12     21          0          0  -4  -3     3
  83       14     21          0          0  -2  -4     0
  83       16     21          0          0  -1  -5     2
  83       18     21          0          0  -2  -3     0
  83       20     21          0          0  -1  -3     0
  83       22     21          0          0  -1  -2     0
  83       24     21          0          0  -2  -1     0
  83       26     21          0          0  -1  -1     0
  83       28     21          0          0   0  -2     0
  83       30     21          0          0  -3   0     0
  83       32     21          0          0  -3   1     0
  83       34     21          0          0  -2   0     0
  83       36     21          0          0   0   0     0
  83       38     21          0          0  -1   0     0
  83       40     21          0          0  -2   1     0
  83       42     21          0          0  -4   2     1
  83       44     21          0          0  -4   2     4
  83       46     21          0          0  -4   1     0
  83       48     21          0          0  -5   2     0
  83       50     21          0          0  -6   2     0
  83       52     21          0          0  -5   1     2
  83       54     21          0          0  -6   1     0
  83       56     21          0          0  -4  -1     0
  83       58     21          0          0  -4   0     0
  83       60     21          0          0  -5   0     0
  83       62     21          0          0  -5  -1     2
  84        0     21          0          0  -2   4     0
  84        2     21          0          0  -3   4     0
  84        4     21          0          0  -3   5     0
  84        6     21          0          0  -4   4     0
  84        8     21          0          0  -3   6     0
  84       10     21          0          0  -4   3     0
  84       12     21          0          0  -5   4     0
  84       14     21          0          0  -2   6     0
  84       16     21          0          0  -3   7     3
  84       18     21          0          0  -4   6     0
  84       20     21          0          0  -4   5     0
  84       22     21          0          0  -5   6     2
  84       24     21          0          0  -5   5     0
  84       26     21          0          0  -6   5     2
  84       28     21          0          0  -6   4     0
  84       30     21          0          0  -5   3     0
  84       32     21          0          0  -6   3     0
  84       34     21          0          0  -7   3     3
  84       36     21          0          0  -1   1     0
  84       38     21          0          0  -2   2     0
  84       40     21          0          0  -3   2     0
  84       42     21          0          0  -3   3     0
